ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10228023,HY415370,09/07/2015 04:37:00 AM,066XX N NORTHWEST HWY,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,true,false,1612,016,41,9,05,1125227,1943686,2015,02/10/2018 03:50:01 PM,42.001835963,-87.814664322,"(42.001835963, -87.814664322)"
10228024,HY415486,09/08/2015 02:10:00 PM,112XX S EDBROOKE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0531,005,9,49,05,1179202,1830425,2015,02/10/2018 03:50:01 PM,41.689971124,-87.61956061,"(41.689971124, -87.61956061)"
10228025,HY415539,09/08/2015 09:00:00 AM,053XX W FOSTER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,1623,016,45,11,06,1139839,1934067,2015,02/10/2018 03:50:01 PM,41.97518521,-87.761144155,"(41.97518521, -87.761144155)"
10228026,HY415410,09/05/2015 05:48:00 PM,048XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,1623,016,45,11,11,1139617,1931934,2015,02/10/2018 03:50:01 PM,41.969336143,-87.762012845,"(41.969336143, -87.762012845)"
10228027,HY415521,09/07/2015 07:00:00 PM,110XX S DOTY AVE E,0820,THEFT,$500 AND UNDER,OTHER,false,false,0434,004,10,51,06,1185529,1832136,2015,02/10/2018 03:50:01 PM,41.69452013,-87.596343951,"(41.69452013, -87.596343951)"
10228029,HY415540,09/08/2015 04:11:00 PM,001XX W 72ND ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0731,007,6,69,08A,1176802,1857254,2015,02/10/2018 03:50:01 PM,41.763647648,-87.627541679,"(41.763647648, -87.627541679)"
10228030,HY414924,09/08/2015 09:00:00 AM,035XX W WALNUT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1123,011,28,27,08B,1152842,1901467,2015,02/10/2018 03:50:01 PM,41.885479884,-87.714193016,"(41.885479884, -87.714193016)"
10228031,HY415587,09/03/2015 09:00:00 AM,047XX N RACINE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,1913,019,46,3,11,1167455,1931641,2015,02/10/2018 03:50:01 PM,41.967977111,-87.659660852,"(41.967977111, -87.659660852)"
10228032,HY414838,09/07/2015 10:00:00 PM,008XX N AVERS AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1112,011,27,23,08A,1150568,1905409,2015,02/10/2018 03:50:01 PM,41.896341861,-87.722440573,"(41.896341861, -87.722440573)"
2370646,HH676216,09/26/2002 01:30:00 PM,034XX W 79TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0835,008,18,70,08B,,,2002,08/17/2015 03:03:40 PM,,,
10045781,HY234324,04/24/2015 12:00:00 PM,045XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,017,39,14,07,1148908,1929923,2015,02/10/2018 03:50:01 PM,41.96364272,-87.727901726,"(41.96364272, -87.727901726)"
10228033,HY415441,09/08/2015 03:00:00 PM,028XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1934,019,44,6,06,1171665,1919218,2015,02/10/2018 03:50:01 PM,41.933796108,-87.644548217,"(41.933796108, -87.644548217)"
10228034,HY415466,09/08/2015 09:00:00 AM,0000X W HURON ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",APARTMENT,false,false,1832,018,42,8,07,1175589,1905054,2015,02/10/2018 03:50:01 PM,41.894842078,-87.630554342,"(41.894842078, -87.630554342)"
10228035,HY414826,09/08/2015 07:00:00 AM,004XX N LAWNDALE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1122,011,27,23,06,1151642,1902723,2015,02/10/2018 03:50:01 PM,41.888950152,-87.718566629,"(41.888950152, -87.718566629)"
10228036,HY415560,09/08/2015 09:00:00 AM,056XX N BROADWAY,0890,THEFT,FROM BUILDING,OTHER,false,false,2022,020,48,77,06,1167292,1937591,2015,02/10/2018 03:50:01 PM,41.984307605,-87.660088247,"(41.984307605, -87.660088247)"
10228039,HY414230,09/07/2015 02:30:00 PM,021XX N RICHMOND ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1414,014,35,22,11,1156593,1914132,2015,02/10/2018 03:50:01 PM,41.920158657,-87.700075259,"(41.920158657, -87.700075259)"
10228040,HY415596,09/05/2015 03:00:00 PM,065XX S UNIVERSITY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0321,003,20,42,14,1184676,1861913,2015,02/10/2018 03:50:01 PM,41.77625146,-87.598536201,"(41.77625146, -87.598536201)"
10228041,HY415582,09/06/2015 02:00:00 PM,112XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2234,022,34,75,14,1169015,1829975,2015,02/10/2018 03:50:01 PM,41.688961832,-87.656868375,"(41.688961832, -87.656868375)"
10228042,HY414226,09/07/2015 02:30:00 PM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1833,018,42,8,06,1177311,1905834,2015,02/10/2018 03:50:01 PM,41.896943556,-87.624206307,"(41.896943556, -87.624206307)"
10228043,HY415619,09/07/2015 05:00:00 PM,055XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0235,002,5,41,06,1185606,1868621,2015,02/10/2018 03:50:01 PM,41.794636912,-87.594915739,"(41.794636912, -87.594915739)"
10228044,HY415037,09/08/2015 10:20:00 AM,0000X N MASON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,false,true,1513,015,29,25,04B,1136769,1899767,2015,02/10/2018 03:50:01 PM,41.88111791,-87.77325767,"(41.88111791, -87.77325767)"
10228045,HY414829,09/08/2015 07:30:00 AM,047XX W WEST END AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,1113,011,28,25,04B,1144858,1900562,2015,02/10/2018 03:50:01 PM,41.883150785,-87.743534907,"(41.883150785, -87.743534907)"
10228046,HY414852,09/07/2015 12:30:00 AM,033XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1123,011,28,27,14,1154225,1899821,2015,02/10/2018 03:50:01 PM,41.8809356,-87.709158314,"(41.8809356, -87.709158314)"
10228047,HY415585,09/08/2015 04:14:00 PM,009XX W SCHOOL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1924,019,44,6,18,1169240,1922098,2015,02/10/2018 03:50:01 PM,41.941752072,-87.653375987,"(41.941752072, -87.653375987)"
10228050,HY415604,09/05/2015 12:13:00 AM,022XX N LINCOLN AVE,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1812,018,43,7,06,1171520,1915245,2015,09/17/2015 11:37:18 AM,41.922897216,-87.64519826,"(41.922897216, -87.64519826)"
10228051,HY415549,09/08/2015 03:40:00 PM,063XX S CALUMET AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",false,false,0312,003,20,69,08A,1179551,1862782,2015,09/17/2015 11:37:18 AM,41.778754713,-87.617297398,"(41.778754713, -87.617297398)"
10228054,HY415601,09/08/2015 04:20:00 PM,012XX N PULASKI RD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2534,025,27,23,04A,1149498,1907791,2015,02/10/2018 03:50:01 PM,41.902899152,-87.72630861,"(41.902899152, -87.72630861)"
10228056,HY415528,09/07/2015 02:00:00 AM,025XX N SPAULDING AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1413,014,35,22,06,1153647,1916657,2015,02/10/2018 03:50:01 PM,41.927146652,-87.710832087,"(41.927146652, -87.710832087)"
10228057,HY415503,01/01/2015 09:00:00 AM,039XX W ARTHINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1132,011,24,26,11,1150317,1895746,2015,02/10/2018 03:50:01 PM,41.86983044,-87.723614607,"(41.86983044, -87.723614607)"
10228059,HY415554,09/08/2015 01:00:00 PM,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0122,001,42,32,06,1175117,1900869,2015,02/10/2018 03:50:01 PM,41.883368801,-87.632413402,"(41.883368801, -87.632413402)"
10228061,HY415629,08/22/2015 05:00:00 PM,009XX W WILSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1914,019,46,3,14,1169275,1930737,2015,02/10/2018 03:50:01 PM,41.965457044,-87.652995284,"(41.965457044, -87.652995284)"
10228062,HY415479,12/22/2013 08:00:00 PM,005XX N MC CLURG CT,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,false,false,1834,018,42,8,11,1179106,1903798,2013,02/10/2018 03:50:01 PM,41.89131578,-87.617676009,"(41.89131578, -87.617676009)"
10228064,HY415531,09/08/2015 02:30:00 PM,017XX W POLK ST,0820,THEFT,$500 AND UNDER,CTA STATION,false,false,1231,012,2,28,06,1164894,1896489,2015,02/10/2018 03:50:01 PM,41.871572705,-87.670077068,"(41.871572705, -87.670077068)"
10228065,HY415483,09/08/2015 02:45:00 PM,029XX W DIVISION ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,false,false,1211,012,26,24,17,1156754,1907844,2015,02/10/2018 03:50:01 PM,41.902900602,-87.699654403,"(41.902900602, -87.699654403)"
11860150,JC471915,10/13/2019 03:00:00 PM,056XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0231,002,20,40,07,1179004,1867634,2019,10/20/2019 04:03:03 PM,41.792081556,-87.619154976,"(41.792081556, -87.619154976)"
11859633,JC471395,10/13/2019 05:23:00 PM,058XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0811,008,23,56,06,1139843,1868644,2019,10/20/2019 04:03:03 PM,41.795656147,-87.762729156,"(41.795656147, -87.762729156)"
2378227,HH686534,10/01/2002 07:00:00 PM,022XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,014,1,24,07,,,2002,08/17/2015 03:03:40 PM,,,
10228066,HY415456,09/04/2015 07:12:00 AM,012XX W LEXINGTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1231,012,25,28,26,1168333,1896760,2015,02/10/2018 03:50:01 PM,41.872242738,-87.65744337,"(41.872242738, -87.65744337)"
10228067,HY415622,09/08/2015 02:50:00 PM,019XX W MAYPOLE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1223,012,27,28,05,1163374,1901040,2015,02/10/2018 03:50:01 PM,41.884093133,-87.675529516,"(41.884093133, -87.675529516)"
10228068,HY415507,09/08/2015 02:31:00 PM,001XX S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1232,012,27,28,06,1171070,1899648,2015,02/10/2018 03:50:01 PM,41.880108035,-87.647309981,"(41.880108035, -87.647309981)"
10228070,HY415513,09/08/2015 03:00:00 PM,028XX S KOSTNER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1031,010,22,30,26,1147519,1884793,2015,02/10/2018 03:50:01 PM,41.839828088,-87.734167577,"(41.839828088, -87.734167577)"
10228071,HY415477,09/08/2015 03:31:00 PM,047XX N CUMBERLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1614,016,36,76,06,1119318,1930490,2015,02/10/2018 03:50:01 PM,41.965720818,-87.836684841,"(41.965720818, -87.836684841)"
10228072,HY415485,09/08/2015 12:20:00 PM,048XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0933,009,20,61,06,1166488,1872678,2015,02/10/2018 03:50:01 PM,41.806199034,-87.664905201,"(41.806199034, -87.664905201)"
10228074,HY415613,09/03/2015 09:28:00 PM,104XX S VERNON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0512,005,9,49,26,1181088,1835936,2015,09/10/2015 11:43:14 AM,41.705050965,-87.612487112,"(41.705050965, -87.612487112)"
10228075,HY415631,09/06/2015 12:01:00 AM,006XX E 40TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0214,002,4,38,11,1181113,1878355,2015,02/10/2018 03:50:01 PM,41.821452529,-87.611091338,"(41.821452529, -87.611091338)"
10228076,HY415481,09/08/2015 12:01:00 AM,126XX S STEWART AVE,0890,THEFT,FROM BUILDING,VACANT LOT/LAND,false,false,0523,005,9,53,06,1175932,1821068,2015,02/10/2018 03:50:01 PM,41.664367779,-87.63181101,"(41.664367779, -87.63181101)"
10228077,HY415543,09/05/2015 12:21:00 PM,006XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1834,018,42,8,11,1177308,1904964,2015,02/10/2018 03:50:01 PM,41.894556302,-87.624243734,"(41.894556302, -87.624243734)"
10228079,HY415611,09/07/2015 10:00:00 PM,037XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0911,009,12,58,14,1158310,1879844,2015,02/10/2018 03:50:01 PM,41.826034055,-87.694704001,"(41.826034055, -87.694704001)"
10228080,HY415664,09/08/2015 06:30:00 AM,087XX S DAUPHIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,8,44,14,1184064,1847410,2015,02/10/2018 03:50:01 PM,41.736468098,-87.601232164,"(41.736468098, -87.601232164)"
10228082,HY415574,09/08/2015 04:30:00 PM,065XX S ARTESIAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0832,008,15,66,26,1161164,1861259,2015,02/10/2018 03:50:01 PM,41.774975749,-87.684747752,"(41.774975749, -87.684747752)"
10228083,HY415373,09/02/2015 11:00:00 PM,047XX N TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1911,019,47,4,06,1157851,1931329,2015,02/10/2018 03:50:01 PM,41.967322755,-87.694982583,"(41.967322755, -87.694982583)"
10228084,HY415517,09/08/2015 08:00:00 AM,125XX S PRINCETON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0523,005,9,53,26,1176556,1821863,2015,02/10/2018 03:50:01 PM,41.666535426,-87.629503686,"(41.666535426, -87.629503686)"
10228085,HY415565,09/08/2015 03:00:00 PM,075XX N PAULINA ST,0560,ASSAULT,SIMPLE,STREET,false,false,2422,024,49,1,08A,1163690,1950023,2015,02/10/2018 03:50:01 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
10228086,HY415685,09/08/2015 06:30:00 AM,009XX E 87TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0632,006,8,44,06,1184126,1847496,2015,02/10/2018 03:50:01 PM,41.736702644,-87.601002338,"(41.736702644, -87.601002338)"
10228087,HY415323,09/08/2015 05:00:00 AM,060XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0311,003,20,40,07,1179513,1865090,2015,02/10/2018 03:50:01 PM,41.78508896,-87.617366256,"(41.78508896, -87.617366256)"
10228088,HY415688,09/08/2015 05:35:00 PM,0000X S RIVERSIDE PLZ,0810,THEFT,OVER $500,SIDEWALK,false,false,0121,001,2,28,06,1173399,1900180,2015,02/10/2018 03:50:01 PM,41.881516473,-87.638742433,"(41.881516473, -87.638742433)"
10228089,HY415697,09/08/2015 01:00:00 AM,047XX N RACINE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1913,019,46,3,06,1167451,1931815,2015,02/10/2018 03:50:01 PM,41.96845466,-87.659670529,"(41.96845466, -87.659670529)"
10228091,HY415536,01/15/2015 09:00:00 PM,074XX S CHAMPLAIN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0323,003,6,69,08A,1181854,1855763,2015,02/10/2018 03:50:01 PM,41.759440948,-87.609071194,"(41.759440948, -87.609071194)"
10228093,HY415709,09/07/2015 04:00:00 PM,024XX W HOMER ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1434,014,1,22,06,1159883,1912885,2015,02/10/2018 03:50:01 PM,41.916669496,-87.688021674,"(41.916669496, -87.688021674)"
10228094,HY415720,09/06/2015 01:00:00 PM,050XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,false,false,2024,020,46,3,06,1168724,1933685,2015,02/10/2018 03:50:01 PM,41.973558433,-87.654935349,"(41.973558433, -87.654935349)"
10228095,HY415464,09/08/2015 03:15:00 PM,035XX N KILBOURN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,false,false,1731,017,30,16,04A,1145750,1923252,2015,02/10/2018 03:50:01 PM,41.94539759,-87.739682683,"(41.94539759, -87.739682683)"
10228096,HY415678,09/08/2015 03:30:00 PM,064XX W 60TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0812,008,23,64,06,1134327,1864051,2015,02/10/2018 03:50:01 PM,41.783150809,-87.783064794,"(41.783150809, -87.783064794)"
10228097,HY415374,08/24/2015 12:00:00 PM,013XX W PRATT BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2432,024,49,1,26,1165822,1945293,2015,02/10/2018 03:50:01 PM,42.005473657,-87.665273691,"(42.005473657, -87.665273691)"
11644829,JC211523,04/01/2019 03:00:00 PM,005XX W ARLINGTON PL,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1935,019,43,7,06,,,2019,04/08/2019 04:19:35 PM,,,
10228098,HY415361,09/07/2015 11:30:00 PM,043XX N CLARK ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1912,019,47,6,06,1165817,1929118,2015,02/10/2018 03:50:01 PM,41.961089086,-87.665755908,"(41.961089086, -87.665755908)"
10228099,HY415482,09/08/2015 08:45:00 AM,063XX N SACRAMENTO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2413,024,50,2,05,1155196,1941905,2015,02/10/2018 03:50:01 PM,41.996397709,-87.70445924,"(41.996397709, -87.70445924)"
10228101,HY415702,09/03/2015 06:00:00 PM,024XX W GREENLEAF AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2411,024,50,2,08B,1158873,1946708,2015,02/10/2018 03:50:01 PM,42.009502407,-87.690800558,"(42.009502407, -87.690800558)"
10228102,HY415729,09/08/2015 01:00:00 PM,011XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0123,001,2,32,06,1176945,1895565,2015,02/10/2018 03:50:01 PM,41.868773151,-87.625861478,"(41.868773151, -87.625861478)"
10228103,HY415710,09/07/2015 03:00:00 AM,029XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0133,001,4,35,06,1179389,1885691,2015,02/10/2018 03:50:01 PM,41.841622651,-87.617191438,"(41.841622651, -87.617191438)"
10228105,HY415656,06/05/2015 10:30:00 PM,067XX S LOOMIS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0724,007,17,67,26,1168162,1859914,2015,02/10/2018 03:50:01 PM,41.771137207,-87.65913267,"(41.771137207, -87.65913267)"
10228107,HY415737,09/08/2015 05:00:00 PM,072XX S MAPLEWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0832,008,18,66,18,1160625,1856657,2015,02/10/2018 03:50:01 PM,41.762358335,-87.686850466,"(41.762358335, -87.686850466)"
10228109,HY415732,09/08/2015 05:18:00 PM,008XX W WAVELAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",true,false,1923,019,44,6,26,1169929,1924781,2015,02/10/2018 03:50:01 PM,41.949099305,-87.650765114,"(41.949099305, -87.650765114)"
10228110,HY415765,07/26/2015 01:00:00 AM,024XX N SOUTHPORT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1932,019,32,7,11,1166568,1916399,2015,02/10/2018 03:50:01 PM,41.92617146,-87.66336034,"(41.92617146, -87.66336034)"
10228111,HY415643,09/05/2015 05:19:00 AM,032XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1134,011,24,29,14,1155131,1894531,2015,02/10/2018 03:50:01 PM,41.86640116,-87.705973505,"(41.86640116, -87.705973505)"
10228112,HY415712,09/08/2015 03:15:00 PM,037XX N KIMBALL AVE,0460,BATTERY,SIMPLE,STREET,true,false,1732,017,35,16,08B,1153054,1924822,2015,02/10/2018 03:50:01 PM,41.949563831,-87.712793943,"(41.949563831, -87.712793943)"
10228113,HY415735,09/06/2015 09:00:00 AM,049XX N ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,017,39,14,07,1152159,1932602,2015,02/10/2018 03:50:01 PM,41.970930412,-87.715877791,"(41.970930412, -87.715877791)"
10228114,HY415792,09/08/2015 04:20:00 AM,090XX S COLFAX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0423,004,7,48,14,1195070,1845468,2015,02/10/2018 03:50:01 PM,41.730875096,-87.560974419,"(41.730875096, -87.560974419)"
10228115,HY415760,09/08/2015 03:30:00 PM,048XX W EDDY ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1634,016,38,15,11,1143405,1923182,2015,02/10/2018 03:50:01 PM,41.945249747,-87.748303883,"(41.945249747, -87.748303883)"
10228116,HY415607,09/08/2015 04:30:00 PM,005XX W MONROE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0121,001,2,28,06,1172536,1899823,2015,02/10/2018 03:50:01 PM,41.880555964,-87.64192187,"(41.880555964, -87.64192187)"
10228117,HY415468,09/07/2015 11:30:00 PM,118XX S BISHOP ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,false,false,0524,005,34,53,03,1168798,1826246,2015,09/17/2015 11:37:18 AM,41.6787335,-87.657769856,"(41.6787335, -87.657769856)"
10228118,HY415740,01/01/2013 12:00:00 AM,080XX S MORGAN ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0621,006,21,71,17,1171044,1851470,2013,02/10/2018 03:50:01 PM,41.747903314,-87.648814601,"(41.747903314, -87.648814601)"
10228120,HY415650,09/08/2015 03:25:00 PM,005XX S PULASKI RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GAS STATION,false,false,1132,011,24,26,11,1149808,1897367,2015,02/10/2018 03:50:01 PM,41.874288556,-87.725441164,"(41.874288556, -87.725441164)"
10228121,HY415706,09/08/2015 05:26:00 PM,039XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,2211,022,19,74,26,1151669,1836013,2015,02/10/2018 03:50:01 PM,41.705887536,-87.720214826,"(41.705887536, -87.720214826)"
10228122,HY415467,09/08/2015 03:15:00 PM,024XX N LONG AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2515,025,31,19,08B,1139974,1915741,2015,02/10/2018 03:50:01 PM,41.924894449,-87.761097657,"(41.924894449, -87.761097657)"
10228124,HY412238,09/06/2015 12:02:00 AM,027XX W 47TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0922,009,12,58,16,1159077,1873393,2015,02/10/2018 03:50:01 PM,41.808316033,-87.692066658,"(41.808316033, -87.692066658)"
10228125,HY415784,09/05/2015 02:30:00 PM,040XX N CICERO AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1722,017,45,15,08B,1143644,1926624,2015,02/10/2018 03:50:01 PM,41.95469042,-87.747338899,"(41.95469042, -87.747338899)"
10228127,HY415674,09/03/2015 11:30:00 AM,071XX S SOUTH CHICAGO AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0324,003,5,69,06,1183013,1857906,2015,02/10/2018 03:50:01 PM,41.765294699,-87.604757012,"(41.765294699, -87.604757012)"
10228128,HY415753,09/08/2015 05:50:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145727,1853720,2015,02/10/2018 03:50:01 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
10228129,HY415803,09/08/2015 06:19:00 PM,018XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1811,018,32,7,06,1169028,1912145,2015,02/10/2018 03:50:01 PM,41.914445157,-87.654444811,"(41.914445157, -87.654444811)"
10228130,HY415538,09/03/2015 09:00:00 AM,052XX S SPRINGFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0822,008,23,62,11,1151256,1869628,2015,02/10/2018 03:50:01 PM,41.798140882,-87.720850927,"(41.798140882, -87.720850927)"
10228133,HY415494,09/08/2015 01:10:00 PM,059XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0824,008,16,66,14,1160723,1865156,2015,02/10/2018 03:50:01 PM,41.785678771,-87.686256904,"(41.785678771, -87.686256904)"
10228134,HY415785,09/08/2015 06:10:00 PM,005XX E 33RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,true,false,0211,002,4,35,26,1180360,1883173,2015,02/10/2018 03:50:01 PM,41.834690813,-87.613705645,"(41.834690813, -87.613705645)"
10228135,HY415474,09/08/2015 01:00:00 PM,059XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0824,008,16,66,08B,1160723,1865156,2015,02/10/2018 03:50:01 PM,41.785678771,-87.686256904,"(41.785678771, -87.686256904)"
